Codigo,Lat,Lon,Area
15459080,-8.7525,-63.455,14700
15444900,-9.5564,-62.9506,1130
15431900,-9.7603,-63.2881,1015
15430900,-9.8867,-62.9847,8469
15430000,-9.9256,-63.0714,8140
15424000,-9.9347,-63.0756,1032
15423980,-9.9381,-63.0772,5041
15418000,-10.0183,-63.0622,3062
15417980,-10.0194,-63.0606,3003
15414000,-10.0831,-62.9975,897
15413000,-10.2542,-62.9894,781
15408600,-10.2303,-63.2311,3994
15406000,-10.4375,-63.2358,0
15405000,-10.4719,-63.2594,0
15400000,-8.7483,-63.9169,976000
15390000,-8.7481,-63.9158,988997.42
15380000,-8.7822,-63.9303,988872.51
15360000,-8.7967,-63.9583,0
15345900,-9.2617,-64.4014,12301
15344000,-9.5011,-64.3817,6890.03
15341000,-9.2028,-64.6086,974224
15340600,-9.2486,-64.6264,972000
15340500,-9.2503,-64.6483,972000
15335000,-9.6175,-64.9331,17
15326010,-9.7847,-65.5275,31000
15326000,-9.7847,-65.5275,31100
15324500,-9.8936,-66.6186,30000
15324000,-10.3378,-67.1831,7740
15320002,-9.7053,-65.3667,921000
15318000,-10.3569,-65.3614,834000
15250001,-10.7261,-65.3478,609000
15250000,-10.7925,-65.3478,609000
15248010,-10.9175,-65.0433,4390
15200010,-12.4267,-64.4253,341000
15200000,-12.4267,-64.4253,341000
15172000,-11.9275,-62.1836,570
15171800,-11.9336,-62.1792,549
15171100,-11.9561,-62.1806,555
15171050,-11.9875,-62.1764,0
15171000,-11.9958,-62.1717,500
15170900,-12.0522,-62.1703,0
15170700,-11.9061,-62.1842,2061
15170600,-11.9111,-62.1811,0
15170200,-11.9272,-62.1547,1457
15169000,-11.9253,-62.1467,1457
15152500,-11.9294,-62.1081,1355
15152000,-11.9308,-62.1036,1355
15151500,-11.9383,-62.0403,0
15151000,-11.9531,-62.0125,0
15150800,-11.9689,-61.9908,1248
15150000,-12.8514,-62.8992,110000
15145000,-12.3456,-61.7697,67
15143000,-12.38,-61.7497,67
15138000,-12.3842,-61.7106,67
15130000,-13.4858,-61.05,54400
15124009,-13.5125,-60.53,3600
15123500,-12.9633,-60.1492,61
15123200,-12.9575,-60.1347,61
15123100,-13.0203,-60.135,0
15123080,-13.0206,-60.1114,0
15123000,-13.7822,-59.7922,81
15122000,-13.63,-59.8761,0
15121000,-14.4575,-59.5086,232
15120500,-14.4478,-59.4847,0
15050001,-15.2153,-59.3539,2990
15046000,-15.2108,-59.0119,1353
15044100,-15.1381,-58.9825,1290
15044000,-15.1236,-58.9622,1260
15043000,-15.0594,-58.9106,1050
15042000,-2.6989,-59.7036,976
15040000,-3.1961,-59.8336,2850000
15030000,-3.0633,-59.6478,2930000
14990000,-3.1383,-60.0272,712000
14900050,-2.625,-60.9364,712000
14850000,-0.8586,-60.52,7080
14840000,-1.4567,-61.6347,593000
14790000,-0.5053,-61.7864,184000
14710000,1.8214,-61.1236,126000
14690000,2.4714,-60.9178,19800
14680001,2.8708,-61.4406,12200
14620000,2.8267,-60.6561,97200
14558000,3.3178,-60.3447,40600
14540000,4.6306,-60.4706,3210
14530000,4.1961,-60.7939,2280
14527000,3.5675,-59.8883,24300
14526400,4.5761,-60.1397,0
14515000,3.2078,-60.5711,50200
14500000,3.4644,-60.9097,43900
14495000,3.4381,-61.0367,36900
14489000,3.3528,-61.4222,26700
14480002,-0.9658,-62.9311,379000
14420000,-0.4819,-64.8289,293000
14330000,-0.2006,-66.8022,194000
14280001,0.1303,-68.5386,44300
14235200,2.8642,-60.7517,0
14110000,1.2153,-66.8525,74300
14100000,-3.3106,-60.6094,2200000
14050000,-3.5811,-61.3783,2190000
13990000,-3.8989,-61.3742,378000
13962000,-4.7286,-62.1453,366000
13885000,-7.4644,-64.2433,7030
13870000,-7.2581,-64.7975,226000
13710001,-8.6533,-67.375,105000
13650000,-9.0667,-67.3969,34400
13610001,-9.5819,-67.5281,0
13600002,-9.975,-67.8008,23500
13578000,-10.0567,-67.9639,6520
13572000,-10.005,-68.5294,3210
13568000,-10.3886,-67.9353,15000
13550000,-10.6511,-68.5075,8270
13540000,-10.5606,-68.7047,3730
13470000,-11.0178,-68.745,7020
13450000,-10.9436,-69.5656,3760
13439000,-10.9261,-69.9233,2100
13410000,-9.0439,-68.5772,63100
13405000,-9.1103,-68.9933,6110
13310000,-9.0678,-68.6531,18000
13180000,-8.8886,-69.275,32800
13169900,-9.4342,-70.4942,0
13155000,-3.8447,-62.0611,1810000
13150003,-4.0856,-63.0833,1780000
13150000,-4.0578,-63.0278,1780000
13100000,-5.1092,-63.9847,8200
12900001,-3.3758,-64.6547,24300
12880000,-4.2922,-65.2017,13700
12850000,-1.8211,-66.6092,249000
12842000,-3.6414,-66.1031,174000
12840000,-4.8392,-66.8506,164000
12700000,-6.4403,-68.2461,144000
12680000,-7.4281,-70.0225,49700
12650000,-8.1636,-70.3564,17000
12640000,-8.6858,-70.5511,12800
12590000,-8.1519,-70.7456,8770
12557000,-9.1883,-71.9525,17.05
12550000,-6.6844,-69.8811,77300
12540000,-7.2667,-70.9833,7350
12520000,-7.0556,-71.6892,56100
12510500,-7.7994,-72.0211,3450
12500000,-7.6333,-72.6603,37800
12390000,-8.2672,-72.7411,22200
12370000,-8.9458,-72.7847,16100
12351000,-2.4914,-66.0617,1220000
12240000,-3.3372,-67.4917,64400
12100000,-4.6514,-68.3244,10700
11500000,-3.1017,-67.9356,1130000
11400000,-3.4569,-68.9119,1010000
10910000,-4.5836,-70.2644,36900
10500000,-4.3408,-70.9056,61400
10200000,-5.1389,-72.8136,16500
10100000,-4.2347,-69.9447,874000
